INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Brussels International Exhibition',257,'20.09.1996','09.10.1996',881617,7,99,26,4700713,3194960,923583,2976008);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Hurricane Festival',404,'28.01.2004','09.02.2004',856898,7,52,2,3095338,3205740,2775933,1744603);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Southside Festival ',50,'21.03.1998','01.04.1998',582641,8,189,35,5154907,5583092,927425,3374603);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Kunst Handwerkermarkt Nordenham',355,'25.03.2006','27.03.2006',259937,4,266,10,7093337,628685,3754875,3336445);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Artmuc Spring',422,'09.09.1995','03.10.1995',177795,2,102,43,3390407,3966876,2626096,3722363);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Spirituality & Healing / ESOTERIK Days Stuttgart',348,'28.12.2013','12.01.2014',183695,1,169,38,2934068,6895236,709250,1186759);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Nature One',377,'25.04.2014','22.05.2014',212914,5,331,26,1262721,6115022,2463315,2992228);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Waldfrieden Wonderland',179,'12.09.2008','17.09.2008',816206,7,97,24,6644778,2199639,3932221,763275);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Green Fest',89,'12.04.2014','21.04.2014',627254,3,216,43,9580076,7700983,321203,2645811);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Positions Art',502,'17.09.2019','18.10.2019',493445,8,332,10,8334685,2713027,4561008,1274142);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('PHOTOPIA',262,'16.03.1995','13.04.1995',858338,3,259,28,8156834,254481,4594218,2256682);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Heidelberger Herbst',220,'27.07.2009','30.07.2009',51590,8,204,4,2819987,6535325,3608340,2690420);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('MagicCon',184,'04.02.1992','11.02.1992',905235,3,111,41,4777672,3866455,2581497,1203148);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Kunst & Antiquitäten',151,'26.04.2006','30.04.2006',151678,4,73,17,4018784,9545810,194958,3052407);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Internationale Briefmarkenborse Sindelfingen',456,'22.07.2005','03.08.2005',95047,8,376,39,7603685,9899510,1306590,2668596);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('SPIELidee',145,'02.10.2009','28.10.2009',524713,4,97,17,46796,5481514,2669029,4680041);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Hobby & Freizeit Aurich',153,'20.01.2002','07.02.2002',778185,7,5,47,9567175,2522930,3834549,2515112);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Hobby & Freizeit Leer',531,'13.05.2004','05.06.2004',77493,2,151,3,6984564,6264929,2631546,4903975);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Affordable Art Fair (AAF)',249,'01.01.2021','17.01.2021',888226,7,382,7,682999,9508982,2445388,398059);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('frieda’s and friends design.markt autumn',145,'28.07.2007','28.08.2007',817157,2,496,39,8334672,333725,50543,3836387);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Exponatec Cologne',301,'21.12.1993','02.01.1994',560395,3,479,2,9464315,8499668,4529280,2063251);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Art Cologne',433,'29.08.2002','16.09.2002',326179,7,69,9,8253850,1849325,4079101,84854);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Fine Art & Design Cologne',539,'02.12.2001','07.12.2001',814081,4,81,4,9291231,7931759,2465833,4873370);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Fotohaven Hamburg',49,'24.11.1996','06.12.1996',342153,3,231,9,371647,46150,3192628,869724);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Art Karlsruhe',377,'21.08.1994','09.09.1994',31489,7,62,32,6728213,2081449,4109985,4759134);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('mitteldeutsche handwerksmesse',214,'02.07.1993','02.08.1993',582066,4,273,44,8845018,9209076,579369,4602507);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Denkmal',231,'16.06.2003','28.06.2003',238753,5,411,35,6559099,1487353,4056614,1895854);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Brussels International Exhibition',218,'03.07.1996','04.07.1996',128883,4,172,47,2975339,1207493,1429666,775173);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Exposition universelle et internationale',57,'01.06.1998','09.06.1998',954591,6,486,32,1667723,1202173,3586548,309232);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Ghent International Exposition',180,'20.02.1997','25.02.1997',611784,5,297,41,9749039,5525450,3369707,714415);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Panama-Pacific International Exposition',208,'21.01.2013','15.02.2013',187164,3,83,27,9467915,6241066,4958474,3190011);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Barcelona International Exposition',91,'20.08.1998','23.08.1998',136856,5,47,37,345411,9827137,3458371,3312144);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Century of Progress',132,'14.08.1994','08.09.1994',802595,7,383,18,4892906,1458681,3658214,2408739);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Brussels International Exposition',178,'23.12.1993','09.01.1994',578149,5,307,23,6412756,1734738,478685,350841);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Exposition Internationale des Arts et Techniques',130,'17.07.2008','14.08.2008',446784,4,11,36,2524546,5189737,3455802,2259139);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Exposition internationale du bicentenaire',326,'02.04.1992','22.04.1992',947752,5,197,38,6050126,1353761,4232477,4534490);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Brussels World’s Fair',354,'17.12.2014','16.01.2015',813724,8,274,6,5769852,3418614,2594883,2852538);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Century 21 Exposition',198,'21.06.1992','28.06.1992',567645,3,164,17,7744792,8940870,1073965,3956037);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Louisiana World Exposition',381,'31.03.2011','14.04.2011',985776,5,29,4,8843424,5688171,4784942,1119905);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Expo',149,'23.06.2011','26.06.2011',803156,6,13,9,1439676,9423697,1753661,4669085);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Expo Colombo',219,'13.10.2005','31.10.2005',589232,8,35,22,2845147,3611002,4759976,3478409);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Taejŏn Expo',107,'06.02.1990','15.02.1990',122560,1,476,3,5141214,4576232,4742388,3068027);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Железный век ',150,'30.11.2016','16.12.2016',297623,5,350,15,6101625,7509907,1360993,2218896);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Европа без границ',76,'30.04.2013','30.05.2013',587696,1,34,50,4563604,2850470,2986982,1360410);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Первое тысячелетие до новой эры',540,'23.01.2021','26.01.2021',609322,5,8,11,927300,4287861,4454967,4927213);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Две картины Бронзино. К завершению реставрации',488,'14.12.2017','05.01.2018',317719,6,274,37,9882189,7512889,1020167,2134723);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Мелкая пластика Ар Деко',136,'15.08.2007','01.09.2007',984873,4,473,50,5211662,18526,3323211,95087);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Шпалеры XIX–XX веков в собрании Эрмитажа.',104,'29.05.2008','15.06.2008',316850,8,99,15,4002078,6591781,4205923,2765023);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Сальвадор Дали. Магическое искусство',243,'15.10.2013','17.10.2013',700848,6,188,23,7296272,2968388,4225687,358235);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Русская сказка. От Васнецова до сих пор',239,'05.09.2007','22.09.2007',363348,5,295,14,1091063,9080514,4446238,1617370);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Пять веков европейского рисунка',200,'01.06.2017','05.06.2017',130112,4,318,27,7078368,3517215,2717630,2930395);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Это было навсегда. 1968–1985',103,'07.04.1990','02.05.1990',544597,6,130,31,776898,2724691,1845304,870955);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Международная биеннале молодого искусства',366,'19.03.2006','18.04.2006',883333,5,339,35,1381259,5509745,4663873,3319897);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Многообразие/Единство',181,'30.08.2003','05.09.2003',337242,5,1,41,2018784,5892652,2474437,2645188);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Современное искусство Европы',354,'18.09.2020','04.10.2020',176132,8,434,1,5007868,8312925,3089705,4778400);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Соцреализм. Метаморфозы. Советское искусство',222,'29.12.2011','17.01.2012',465980,4,45,43,201890,2144721,4954001,3267196);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Мечты о свободе. Романтизм в России и Германии',1,'06.11.2000','18.11.2000',216289,4,349,31,2709756,714098,3890968,3401588);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Шедевры русского искусства XI — начала XX века',82,'18.01.2021','18.02.2021',240489,3,352,41,1348290,507375,524122,244028);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Заглянув в душу столетий',403,'21.01.2005','06.02.2005',934683,1,254,36,3527381,5700590,1406758,2691279);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Веков связующая нить',158,'12.03.2000','18.03.2000',175625,7,243,16,8929958,5610738,2734547,899659);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Помнить о своих корнях, дорожить прошлым',231,'17.08.1990','05.09.1990',316995,3,358,8,2022439,805226,4701801,2762062);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Призраки утраченного времени',283,'18.05.1999','15.06.1999',484292,4,303,5,5532915,7192548,1052289,2012046);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('История в лицах',539,'27.02.2004','19.03.2004',953857,2,472,17,8312121,1578381,2710193,2514030);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Нам жить и помнить',68,'15.06.1999','30.06.1999',516226,7,129,1,2088833,3686338,1006214,2990076);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('История',226,'17.04.2014','15.05.2014',662312,3,19,35,7944078,82848,4132798,4855297);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Страницы истории',418,'14.06.2009','19.06.2009',338141,3,260,10,8698757,2494626,3916187,66468);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Русь. Россия. Российская империя',26,'14.01.2015','01.02.2015',361045,8,415,43,5528622,5111843,4196807,1023853);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Будущее, в котором хочется жить!',59,'26.10.2016','23.11.2016',544563,5,336,15,1366843,3636156,2669429,3382973);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Высокие технологии – стратегия XXI века',531,'13.05.2000','09.06.2000',757671,4,479,24,120639,4988754,4744263,4076065);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Идеи. Гипотезы. Открытия',458,'09.12.2013','12.12.2013',616356,8,52,44,9529468,4558255,1587344,670104);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Шедевры фантастики',480,'24.01.2003','03.02.2003',231296,7,492,27,5747068,1136561,2105699,2401719);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Триумф человеческого разума',109,'15.10.1993','23.10.1993',396315,2,197,45,733621,5001105,1712657,1280103);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Вперёд, к звёздам',18,'16.03.1991','20.03.1991',712026,8,379,10,2733335,4107112,399690,1812482);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Звёзды смотрят на нас',363,'16.03.1996','30.03.1996',886335,2,104,25,4878383,9245519,4178698,1986178);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Палитра свободных звуков.',322,'14.11.1998','14.12.1998',419131,5,462,24,724400,3833982,4077043,3964047);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Свет глазами мастера',411,'23.01.1995','01.02.1995',200152,1,35,39,3820701,8409773,60652,2021267);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Мастерство, фантазия, щедрость',421,'13.11.2013','15.11.2013',737079,3,94,34,5791159,128337,2088427,2103054);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Эрмитаж интересных встреч',42,'11.03.2010','07.04.2010',126664,4,122,14,8040509,3392070,3470674,2737292);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Талант годам не подвластен',216,'25.09.2002','04.10.2002',140847,1,83,22,7244497,5431385,4970710,1945445);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Художник эпохи',295,'20.08.2017','27.08.2017',655189,7,318,15,3977341,8046615,4013623,1891468);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Кистью творца остановленный миг',496,'24.04.2013','14.05.2013',124343,8,284,26,1162126,372030,3351730,3553664);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Бесконечный полет фантазии',271,'07.09.1996','27.09.1996',345157,2,91,26,1541879,2886322,4363824,2132401);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Реформатор изобразительного искусства',484,'30.12.1997','29.01.1998',591179,7,232,32,5237930,9420155,4443557,3725649);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Сказка в русской живописи',422,'17.11.1990','04.12.1990',239143,8,126,43,2060601,4278222,4785919,3597025);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Путешествие в страну Вдохновение',490,'24.04.1995','25.05.1995',163611,4,244,5,8889908,6513356,2576589,2528920);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Путешествие в страну творчества',516,'10.12.1999','22.12.1999',244727,3,362,3,4868301,5138390,3640521,4111224);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('В мире грёз',529,'18.09.2004','08.10.2004',578398,8,150,13,2983550,833874,2233555,2346912);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Искусство нашего края',493,'01.11.2006','26.11.2006',700671,6,16,8,4254687,532248,1200080,1163927);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Прекрасное вокруг нас',218,'12.06.2006','19.06.2006',302216,6,463,7,1521736,9414544,2227244,4959232);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Fastener Expo Shanghai',151,'28.11.2000','14.12.2000',202927,7,289,40,6329092,3537128,2161777,310921);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Design Shanghai',78,'27.08.2016','22.09.2016',348709,5,24,2,3463254,889880,3375934,2928776);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Zjtex',411,'12.06.1997','15.06.1997',182512,5,331,17,1689283,9319777,2525141,135236);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Sino Dental',210,'03.02.2007','17.02.2007',427283,4,88,29,6272059,4206463,4418911,4007849);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Guangzhou International Lighting Exhibition',309,'20.07.2004','01.08.2004',161213,3,153,5,1291066,5958180,1784538,1596560);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Guangzhou Electrical Building Technology (GEBT)',99,'16.12.2013','25.12.2013',456998,6,484,7,3057772,1856333,2500562,2790749);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('CBBE',381,'13.11.2015','23.11.2015',968315,2,284,43,7840056,4621180,1281405,3511031);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Beijing International Manufacturing Exhibition',209,'12.09.2003','02.10.2003',622057,4,187,2,856667,8037557,4538169,3357155);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('GITF',56,'05.02.1997','27.02.1997',247957,1,250,30,4926155,1155946,3494864,1522306);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('ITMA Asia',148,'20.06.2018','07.07.2018',469168,3,56,26,2809953,8120070,4463458,332623);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('LogiMAT',302,'26.11.1991','23.12.1991',78006,1,262,38,2848530,1008904,3477957,3253507);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('All in Caravaning',3,'12.10.1994','15.10.1994',866819,8,274,18,1940924,9699596,706185,29190);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('ART3F Haute-Savoie',460,'03.03.1994','26.03.1994',353415,8,28,46,5710533,5235082,494469,3894774);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Foire Exposition De Picardie',142,'24.01.1995','13.02.1995',699934,8,225,4,7326684,8313859,2992878,3047405);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Cfia Rennes',112,'13.01.1998','26.01.1998',464043,4,82,49,9343062,6187407,4613074,4635060);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('ART3F Mulhouse',453,'13.10.1991','05.11.1991',243228,6,274,36,3752516,5302235,871124,2778086);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Provins Medieval Festival',209,'28.09.2001','27.10.2001',608668,2,303,45,1288596,2376321,1545967,2040342);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('ART3F Paris',244,'21.06.2006','06.07.2006',150922,5,300,38,6061135,5892613,2393330,4282476);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Foire Internationale de Lyon',302,'13.05.1997','31.05.1997',877724,6,376,26,286826,4567972,352599,2194572);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Cannes Lions',164,'13.01.2012','14.01.2012',85407,7,457,18,399409,4907660,3430046,3106029);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('St. Anthony Park Arts Festival',194,'05.06.2010','11.06.2010',800713,5,18,6,6297971,9244649,2916807,399991);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Wedding & Portrait Photography Expo (WPPI)',445,'06.04.2006','27.04.2006',61375,3,453,8,6112804,2099246,4251387,1707076);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('WPPI Wedding & Portrait Photography Expo',234,'15.09.1992','09.10.1992',853563,4,378,42,2488011,5502854,4929568,865583);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Italian Family Festa San Jose',199,'18.04.2009','17.05.2009',525836,8,103,25,9249293,8273337,728802,4281948);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('New York International Antiquarian Book Fair',345,'29.07.2009','14.08.2009',276676,7,273,23,8968635,8798358,2385015,3856145);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('The Norton Show Fall',321,'26.09.1999','30.09.1999',377025,6,303,18,8015485,6764406,176611,470563);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Fan Expo',489,'15.11.2000','17.11.2000',701150,7,6,47,1299080,2850630,131353,996851);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('McMenamins UFO Festival',508,'25.03.1997','30.03.1997',227191,2,486,15,7990553,6535148,548047,3485818);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Home & Crafts Faire Fredericksburg',143,'02.07.2016','21.07.2016',943507,5,256,44,5797396,260640,2340288,4125023);
